,date,oil_price
1037,2015-11-04,46.32
1038,2015-11-05,45.27
1039,2015-11-06,44.32
1040,2015-11-07,44.095
1041,2015-11-08,43.9825
1042,2015-11-09,43.87
1043,2015-11-10,44.23
1044,2015-11-11,42.95
1045,2015-11-12,41.74
1046,2015-11-13,40.69
1047,2015-11-14,41.185
1048,2015-11-15,41.432500000000005
1049,2015-11-16,41.68
1050,2015-11-17,40.73
1051,2015-11-18,40.75
1052,2015-11-19,40.55
1053,2015-11-20,39.39
1054,2015-11-21,39.33
1055,2015-11-22,39.3
1056,2015-11-23,39.27
1057,2015-11-24,40.89
1058,2015-11-25,41.22
1059,2015-11-26,40.894999999999996
1060,2015-11-27,40.57
1061,2015-11-28,40.5
1062,2015-11-29,40.465
1063,2015-11-30,40.43
1064,2015-12-01,40.58
1065,2015-12-02,39.93
1066,2015-12-03,41.08
1067,2015-12-04,40.0
1068,2015-12-05,38.82
1069,2015-12-06,38.230000000000004
1070,2015-12-07,37.64
1071,2015-12-08,37.46
1072,2015-12-09,37.16
1073,2015-12-10,36.76
1074,2015-12-11,35.65
1075,2015-12-12,35.980000000000004
1076,2015-12-13,36.145
1077,2015-12-14,36.31
1078,2015-12-15,37.32
1079,2015-12-16,35.55
1080,2015-12-17,34.98
1081,2015-12-18,34.72
1082,2015-12-19,34.635
1083,2015-12-20,34.5925
1084,2015-12-21,34.55
1085,2015-12-22,36.12
1086,2015-12-23,36.76
1087,2015-12-24,37.62
1088,2015-12-25,36.989999999999995
1089,2015-12-26,36.675
1090,2015-12-27,36.5175
1091,2015-12-28,36.36
1092,2015-12-29,37.88
1093,2015-12-30,36.59
1094,2015-12-31,37.13
1095,2016-01-01,36.97
1096,2016-01-02,36.89
1097,2016-01-03,36.85
1098,2016-01-04,36.81
1099,2016-01-05,35.97
1100,2016-01-06,33.97
1101,2016-01-07,33.29
1102,2016-01-08,33.2
1103,2016-01-09,32.31
1104,2016-01-10,31.865000000000002
1105,2016-01-11,31.42
1106,2016-01-12,30.42
1107,2016-01-13,30.42
1108,2016-01-14,31.22
1109,2016-01-15,29.45
1110,2016-01-16,28.96
1111,2016-01-17,28.715
1112,2016-01-18,28.5925
1113,2016-01-19,28.47
1114,2016-01-20,26.68
1115,2016-01-21,29.55
1116,2016-01-22,32.07
1117,2016-01-23,31.189999999999998
1118,2016-01-24,30.75
1119,2016-01-25,30.31
1120,2016-01-26,29.54
1121,2016-01-27,32.32
1122,2016-01-28,33.21
1123,2016-01-29,33.66
1124,2016-01-30,32.64
1125,2016-01-31,32.13
1126,2016-02-01,31.62
1127,2016-02-02,29.9
1128,2016-02-03,32.29
1129,2016-02-04,31.63
1130,2016-02-05,30.86
1131,2016-02-06,30.285
1132,2016-02-07,29.997500000000002
1133,2016-02-08,29.71
1134,2016-02-09,27.96
1135,2016-02-10,27.54
1136,2016-02-11,26.19
1137,2016-02-12,29.32
1138,2016-02-13,29.185000000000002
1139,2016-02-14,29.1175
1140,2016-02-15,29.083750000000002
1141,2016-02-16,29.05
1142,2016-02-17,30.68
1143,2016-02-18,30.77
1144,2016-02-19,29.59
1145,2016-02-20,30.48
1146,2016-02-21,30.925
1147,2016-02-22,31.37
1148,2016-02-23,31.84
1149,2016-02-24,30.35
1150,2016-02-25,31.4
1151,2016-02-26,31.65
1152,2016-02-27,32.195
1153,2016-02-28,32.4675
1154,2016-02-29,32.74
1155,2016-03-01,34.39
1156,2016-03-02,34.57
1157,2016-03-03,34.56
1158,2016-03-04,35.91
1159,2016-03-05,36.905
1160,2016-03-06,37.4025
1161,2016-03-07,37.9
1162,2016-03-08,36.67
1163,2016-03-09,37.62
1164,2016-03-10,37.77
1165,2016-03-11,38.51
1166,2016-03-12,37.855000000000004
1167,2016-03-13,37.5275
1168,2016-03-14,37.2
1169,2016-03-15,36.32
1170,2016-03-16,38.43
1171,2016-03-17,40.17
1172,2016-03-18,39.47
1173,2016-03-19,39.69
1174,2016-03-20,39.8
1175,2016-03-21,39.91
1176,2016-03-22,41.45
1177,2016-03-23,38.28
1178,2016-03-24,38.14
1179,2016-03-25,38.065
1180,2016-03-26,38.0275
1181,2016-03-27,38.008750000000006
1182,2016-03-28,37.99
1183,2016-03-29,36.91
1184,2016-03-30,36.91
1185,2016-03-31,36.94
1186,2016-04-01,35.36
1187,2016-04-02,34.83
1188,2016-04-03,34.565
1189,2016-04-04,34.3
1190,2016-04-05,34.52
1191,2016-04-06,37.74
1192,2016-04-07,37.3
1193,2016-04-08,39.74
1194,2016-04-09,40.1
1195,2016-04-10,40.28
1196,2016-04-11,40.46
1197,2016-04-12,42.12
1198,2016-04-13,41.7
1199,2016-04-14,41.45
1200,2016-04-15,40.4
1201,2016-04-16,40.07
1202,2016-04-17,39.905
1203,2016-04-18,39.74
1204,2016-04-19,40.88
1205,2016-04-20,42.72
1206,2016-04-21,43.18
1207,2016-04-22,42.76
1208,2016-04-23,42.215
1209,2016-04-24,41.9425
1210,2016-04-25,41.67
1211,2016-04-26,42.52
1212,2016-04-27,45.29
1213,2016-04-28,46.03
1214,2016-04-29,45.98
1215,2016-04-30,45.364999999999995
1216,2016-05-01,45.0575
1217,2016-05-02,44.75
1218,2016-05-03,43.65
1219,2016-05-04,43.77
1220,2016-05-05,44.33
1221,2016-05-06,44.58
1222,2016-05-07,44.665
1223,2016-05-08,44.707499999999996
1224,2016-05-09,43.45
1225,2016-05-10,44.68
1226,2016-05-11,46.21
1227,2016-05-12,46.64
1228,2016-05-13,46.22
1229,2016-05-14,45.485
1230,2016-05-15,45.1175
1231,2016-05-16,47.72
1232,2016-05-17,48.29
1233,2016-05-18,48.12
1234,2016-05-19,48.16
1235,2016-05-20,47.67
1236,2016-05-21,46.21
1237,2016-05-22,45.480000000000004
1238,2016-05-23,48.12
1239,2016-05-24,48.04
1240,2016-05-25,49.1
1241,2016-05-26,49.0
1242,2016-05-27,49.36
1243,2016-05-28,47.055
1244,2016-05-29,45.9025
1245,2016-05-30,45.32625
1246,2016-05-31,49.1
1247,2016-06-01,49.07
1248,2016-06-02,49.14
1249,2016-06-03,48.69
1250,2016-06-04,46.72
1251,2016-06-05,45.735
1252,2016-06-06,49.71
1253,2016-06-07,50.37
1254,2016-06-08,51.23
1255,2016-06-09,50.52
1256,2016-06-10,49.09
1257,2016-06-11,46.92
1258,2016-06-12,45.835
1259,2016-06-13,48.89
1260,2016-06-14,48.49
1261,2016-06-15,47.92
1262,2016-06-16,46.14
1263,2016-06-17,48.0
1264,2016-06-18,46.375
1265,2016-06-19,45.5625
1266,2016-06-20,49.4
1267,2016-06-21,48.95
1268,2016-06-22,49.16
1269,2016-06-23,49.34
1270,2016-06-24,46.7
1271,2016-06-25,45.725
1272,2016-06-26,45.2375
1273,2016-06-27,45.8
1274,2016-06-28,47.93
1275,2016-06-29,49.85
1276,2016-06-30,48.27
1277,2016-07-01,49.02
1278,2016-07-02,46.885000000000005
1279,2016-07-03,45.8175
1280,2016-07-04,45.28375
1281,2016-07-05,46.73
1282,2016-07-06,47.37
1283,2016-07-07,45.22
1284,2016-07-08,45.37
1285,2016-07-09,45.06
1286,2016-07-10,44.905
1287,2016-07-11,44.73
1288,2016-07-12,46.82
1289,2016-07-13,44.87
1290,2016-07-14,45.64
1291,2016-07-15,45.93
1292,2016-07-16,45.34
1293,2016-07-17,45.045
1294,2016-07-18,45.23
1295,2016-07-19,44.64
1296,2016-07-20,44.96
1297,2016-07-21,43.96
1298,2016-07-22,43.41
1299,2016-07-23,44.08
1300,2016-07-24,44.415
1301,2016-07-25,42.4
1302,2016-07-26,42.16
1303,2016-07-27,41.9
1304,2016-07-28,41.13
1305,2016-07-29,41.54
1306,2016-07-30,43.144999999999996
1307,2016-07-31,43.9475
1308,2016-08-01,40.05
1309,2016-08-02,39.5
1310,2016-08-03,40.8
1311,2016-08-04,41.92
1312,2016-08-05,41.83
1313,2016-08-06,43.29
1314,2016-08-07,44.019999999999996
1315,2016-08-08,43.06
1316,2016-08-09,42.78
1317,2016-08-10,41.75
1318,2016-08-11,43.51
1319,2016-08-12,44.47
1320,2016-08-13,44.61
1321,2016-08-14,44.68
1322,2016-08-15,45.72
1323,2016-08-16,46.57
1324,2016-08-17,46.81
1325,2016-08-18,48.2
1326,2016-08-19,48.48
1327,2016-08-20,46.614999999999995
1328,2016-08-21,45.6825
1329,2016-08-22,46.8
1330,2016-08-23,47.54
1331,2016-08-24,46.29
1332,2016-08-25,46.97
1333,2016-08-26,47.64
1334,2016-08-27,46.195
1335,2016-08-28,45.4725
1336,2016-08-29,46.97
1337,2016-08-30,46.32
1338,2016-08-31,44.68
1339,2016-09-01,43.17
1340,2016-09-02,44.39
1341,2016-09-03,44.57
1342,2016-09-04,44.66
1343,2016-09-05,44.705
1344,2016-09-06,44.85
1345,2016-09-07,45.47
1346,2016-09-08,47.63
1347,2016-09-09,45.88
1348,2016-09-10,45.315
1349,2016-09-11,45.0325
1350,2016-09-12,46.28
1351,2016-09-13,44.91
1352,2016-09-14,43.62
1353,2016-09-15,43.85
1354,2016-09-16,43.04
1355,2016-09-17,43.894999999999996
1356,2016-09-18,44.3225
1357,2016-09-19,43.34
1358,2016-09-20,43.85
1359,2016-09-21,45.33
1360,2016-09-22,46.1
1361,2016-09-23,44.36
1362,2016-09-24,44.555
1363,2016-09-25,44.6525
1364,2016-09-26,45.6
1365,2016-09-27,44.65
1366,2016-09-28,47.07
1367,2016-09-29,47.72
1368,2016-09-30,47.72
1369,2016-10-01,46.235
1370,2016-10-02,45.4925
1371,2016-10-03,48.8
1372,2016-10-04,48.67
1373,2016-10-05,49.75
1374,2016-10-06,50.44
1375,2016-10-07,49.76
1376,2016-10-08,47.254999999999995
1377,2016-10-09,46.0025
1378,2016-10-10,49.76
1379,2016-10-11,50.72
1380,2016-10-12,50.14
1381,2016-10-13,50.47
1382,2016-10-14,50.35
1383,2016-10-15,47.55
1384,2016-10-16,46.15
1385,2016-10-17,49.97
1386,2016-10-18,50.3
1387,2016-10-19,51.59
1388,2016-10-20,50.31
1389,2016-10-21,50.61
1390,2016-10-22,47.68
1391,2016-10-23,46.215
1392,2016-10-24,50.18
1393,2016-10-25,49.45
1394,2016-10-26,48.75
1395,2016-10-27,49.71
1396,2016-10-28,48.72
1397,2016-10-29,46.735
1398,2016-10-30,45.7425
1399,2016-10-31,46.83
1400,2016-11-01,46.66
1401,2016-11-02,45.32
1402,2016-11-03,44.66
1403,2016-11-04,44.07
1404,2016-11-05,44.41
1405,2016-11-06,44.58
1406,2016-11-07,44.88
1407,2016-11-08,44.96
1408,2016-11-09,45.2
1409,2016-11-10,44.62
1410,2016-11-11,43.39
1411,2016-11-12,44.07
1412,2016-11-13,44.41
1413,2016-11-14,43.29
1414,2016-11-15,45.86
1415,2016-11-16,45.56
1416,2016-11-17,45.37
1417,2016-11-18,45.69
1418,2016-11-19,45.22
1419,2016-11-20,44.985
1420,2016-11-21,47.48
1421,2016-11-22,48.07
1422,2016-11-23,46.72
1423,2016-11-24,45.735
1424,2016-11-25,46.72
1425,2016-11-26,45.735
1426,2016-11-27,45.2425
1427,2016-11-28,45.66
1428,2016-11-29,45.29
1429,2016-11-30,49.41
1430,2016-12-01,51.08
1431,2016-12-02,51.7
1432,2016-12-03,48.225
1433,2016-12-04,46.4875
1434,2016-12-05,51.72
1435,2016-12-06,50.95
1436,2016-12-07,49.85
1437,2016-12-08,50.84
1438,2016-12-09,51.51
1439,2016-12-10,48.129999999999995
1440,2016-12-11,46.44
1441,2016-12-12,52.74
1442,2016-12-13,52.99
1443,2016-12-14,51.01
1444,2016-12-15,50.9
1445,2016-12-16,51.93
1446,2016-12-17,48.34
1447,2016-12-18,46.545
1448,2016-12-19,52.13
1449,2016-12-20,52.22
1450,2016-12-21,51.44
1451,2016-12-22,51.98
1452,2016-12-23,52.01
1453,2016-12-24,48.379999999999995
1454,2016-12-25,46.565
1455,2016-12-26,45.6575
1456,2016-12-27,52.82
1457,2016-12-28,54.01
1458,2016-12-29,53.8
1459,2016-12-30,53.75
1460,2016-12-31,49.25
1461,2017-01-01,47.0
1462,2017-01-02,45.875
1463,2017-01-03,52.36
1464,2017-01-04,53.26
1465,2017-01-05,53.77
1466,2017-01-06,53.98
1467,2017-01-07,49.364999999999995
1468,2017-01-08,47.0575
1469,2017-01-09,51.95
1470,2017-01-10,50.82
1471,2017-01-11,52.19
1472,2017-01-12,53.01
1473,2017-01-13,52.36
1474,2017-01-14,48.555
1475,2017-01-15,46.6525
1476,2017-01-16,45.70125
1477,2017-01-17,52.45
1478,2017-01-18,51.12
1479,2017-01-19,51.39
1480,2017-01-20,52.33
1481,2017-01-21,48.54
1482,2017-01-22,46.644999999999996
1483,2017-01-23,52.77
1484,2017-01-24,52.38
1485,2017-01-25,52.14
1486,2017-01-26,53.24
1487,2017-01-27,53.18
1488,2017-01-28,48.965
1489,2017-01-29,46.8575
1490,2017-01-30,52.63
1491,2017-01-31,52.75
1492,2017-02-01,53.9
1493,2017-02-02,53.55
1494,2017-02-03,53.81
1495,2017-02-04,49.28
1496,2017-02-05,47.015
1497,2017-02-06,53.01
1498,2017-02-07,52.19
1499,2017-02-08,52.37
1500,2017-02-09,52.99
1501,2017-02-10,53.84
1502,2017-02-11,49.295
1503,2017-02-12,47.0225
1504,2017-02-13,52.96
1505,2017-02-14,53.21
1506,2017-02-15,53.11
1507,2017-02-16,53.41
1508,2017-02-17,53.41
1509,2017-02-18,49.08
1510,2017-02-19,46.915
1511,2017-02-20,45.832499999999996
1512,2017-02-21,54.02
1513,2017-02-22,53.61
1514,2017-02-23,54.48
1515,2017-02-24,53.99
1516,2017-02-25,49.370000000000005
1517,2017-02-26,47.06
1518,2017-02-27,54.04
1519,2017-02-28,54.0
1520,2017-03-01,53.82
1521,2017-03-02,52.63
1522,2017-03-03,53.33
1523,2017-03-04,49.04
1524,2017-03-05,46.894999999999996
1525,2017-03-06,53.19
1526,2017-03-07,52.68
1527,2017-03-08,49.83
1528,2017-03-09,48.75
1529,2017-03-10,48.05
1530,2017-03-11,46.4
1531,2017-03-12,45.575
1532,2017-03-13,47.95
1533,2017-03-14,47.24
1534,2017-03-15,48.34
1535,2017-03-16,48.3
1536,2017-03-17,48.34
1537,2017-03-18,46.545
1538,2017-03-19,45.6475
1539,2017-03-20,47.79
1540,2017-03-21,47.02
1541,2017-03-22,47.29
1542,2017-03-23,47.0
1543,2017-03-24,47.3
1544,2017-03-25,46.025
1545,2017-03-26,45.3875
1546,2017-03-27,47.02
1547,2017-03-28,48.36
1548,2017-03-29,49.47
1549,2017-03-30,50.3
1550,2017-03-31,50.54
1551,2017-04-01,47.644999999999996
1552,2017-04-02,46.1975
1553,2017-04-03,50.25
1554,2017-04-04,50.99
1555,2017-04-05,51.14
1556,2017-04-06,51.69
1557,2017-04-07,52.25
1558,2017-04-08,48.5
1559,2017-04-09,46.625
1560,2017-04-10,53.06
1561,2017-04-11,53.38
1562,2017-04-12,53.12
1563,2017-04-13,53.19
1564,2017-04-14,48.97
1565,2017-04-15,46.86
1566,2017-04-16,45.805
1567,2017-04-17,52.62
1568,2017-04-18,52.46
1569,2017-04-19,50.49
1570,2017-04-20,50.26
1571,2017-04-21,49.64
1572,2017-04-22,47.195
1573,2017-04-23,45.9725
1574,2017-04-24,48.9
1575,2017-04-25,49.22
1576,2017-04-26,49.22
1577,2017-04-27,48.96
1578,2017-04-28,49.31
1579,2017-04-29,47.03
1580,2017-04-30,45.89
1581,2017-05-01,48.83
1582,2017-05-02,47.65
1583,2017-05-03,47.79
1584,2017-05-04,45.55
1585,2017-05-05,46.23
1586,2017-05-06,45.489999999999995
1587,2017-05-07,45.12
1588,2017-05-08,46.46
1589,2017-05-09,45.84
1590,2017-05-10,47.28
1591,2017-05-11,47.81
1592,2017-05-12,47.83
1593,2017-05-13,46.29
1594,2017-05-14,45.519999999999996
1595,2017-05-15,48.86
1596,2017-05-16,48.64
1597,2017-05-17,49.04
1598,2017-05-18,49.36
1599,2017-05-19,50.32
1600,2017-05-20,47.535
1601,2017-05-21,46.1425
1602,2017-05-22,50.81
1603,2017-05-23,51.12
1604,2017-05-24,50.99
1605,2017-05-25,48.57
1606,2017-05-26,49.58
1607,2017-05-27,47.165
1608,2017-05-28,45.957499999999996
1609,2017-05-29,45.35375
1610,2017-05-30,49.63
1611,2017-05-31,48.29
1612,2017-06-01,48.32
1613,2017-06-02,47.68
1614,2017-06-03,46.215
1615,2017-06-04,45.4825
1616,2017-06-05,47.4
1617,2017-06-06,48.13
1618,2017-06-07,45.8
1619,2017-06-08,45.68
1620,2017-06-09,45.82
1621,2017-06-10,45.285
1622,2017-06-11,45.0175
1623,2017-06-12,46.1
1624,2017-06-13,46.41
1625,2017-06-14,44.79
1626,2017-06-15,44.47
1627,2017-06-16,44.73
1628,2017-06-17,44.739999999999995
1629,2017-06-18,44.745
1630,2017-06-19,44.24
1631,2017-06-20,43.34
1632,2017-06-21,42.48
1633,2017-06-22,42.53
1634,2017-06-23,42.86
1635,2017-06-24,43.805
1636,2017-06-25,44.2775
1637,2017-06-26,43.24
1638,2017-06-27,44.25
1639,2017-06-28,44.74
1640,2017-06-29,44.88
1641,2017-06-30,46.02
1642,2017-07-01,45.385000000000005
1643,2017-07-02,45.0675
1644,2017-07-03,44.90875
1645,2017-07-04,44.829375
1646,2017-07-05,45.11
1647,2017-07-06,45.52
1648,2017-07-07,44.25
1649,2017-07-08,44.5
1650,2017-07-09,44.625
1651,2017-07-10,44.4
1652,2017-07-11,45.06
1653,2017-07-12,45.48
1654,2017-07-13,46.06
1655,2017-07-14,46.53
1656,2017-07-15,45.64
1657,2017-07-16,45.195
1658,2017-07-17,46.02
1659,2017-07-18,46.4
1660,2017-07-19,47.1
1661,2017-07-20,46.73
1662,2017-07-21,45.78
1663,2017-07-22,45.265
1664,2017-07-23,45.0075
1665,2017-07-24,46.21
1666,2017-07-25,47.77
1667,2017-07-26,48.58
1668,2017-07-27,49.05
1669,2017-07-28,49.72
1670,2017-07-29,47.235
1671,2017-07-30,45.9925
1672,2017-07-31,50.21
1673,2017-08-01,49.19
1674,2017-08-02,49.6
1675,2017-08-03,49.03
1676,2017-08-04,49.57
1677,2017-08-05,47.16
1678,2017-08-06,45.955
1679,2017-08-07,49.37
1680,2017-08-08,49.07
1681,2017-08-09,49.59
1682,2017-08-10,48.54
1683,2017-08-11,48.81
1684,2017-08-12,46.78
1685,2017-08-13,45.765
1686,2017-08-14,47.59
1687,2017-08-15,47.57
